tweet_id,content,llama_sentiment,phi_sentiment,deepseek_sentiment,final_sentiment,manual_sentiment
1780735115632447899,foi so um desabafo pro gemini,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1781103312877592601,espero mais bls com o gemini👌,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1781359633375867150,Google Cloud anuncia modelo Gemini 1.5 Pro e novos serviços de IA generativa no Next ’24 dlvr.it/T5kmDf,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1781766814550081893,"Vem pra Imersão de Inteligência Artificial da @AluraOnline em parceria com o @googlebrasil: aprenda Gemini API e Google AI Studio em 5 aulas gratuitas. 

Com @paulo_caelum, @fabriciocarraro e @lucianommartins. 

Inscreva-se grátis: alura.tv/danvitoriano-imersa…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1782154094557241800,"Sim, o zé carioca apareceu em Once upon a studio tirando a foto dos 100 anos da disney ao lado dos cães do filme A dama e o vagabundo, o filme original da HQ do Banzé. Porém, segundo o gemini (IA do google), Zé carioca nunca contracenou com a turma do Banzé nos quadrinhos.",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1782188323219333442,menos de 5 minutos no gemini com um artigo base que eu gostei e tenho um possível tema de tcc que vai me fazer chorar pela dificuldade mas não por absolutamente odiar o tema,NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1782194762566471897,"GEMINI MOON VEI #RENEECHELLA
É TUDO QUE RU PEÇO",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1783244605770572260,Aplicativo do chatbot Gemini para Android já está disponível para download através da Google Play Store no Brasil canaltech.com.br/apps/app-da…,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1783257590350159936,foi puro babado teve até gemini deitado no chão de tanto beber por isso que o book encerro com a festa #WeAreSeriesEP4,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1783257831652594079,eu i gemini bailando horrores #WeAreSeriesEP4,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1783270179306103268,A partir de hoje você já pode substituir a assistente do Google pela inteligência artificial do Google. É só ir na playstore e baixar o Gemini. Abre o app e faz a troca que o próprio google propõe.,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1783276723846492665,fuba coia e ve gemini home entertainment é definitivamente uma das experiencias,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1783491620660265146,Prefiro o Gemini (antigo bard) do Google que é melhor para dados mais precisos e técnicos. Chat GPT é melhor para criação de textos criativos e etc.,NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1783549798898971036,App da IA Gemini agora está disponível na Play Store brasileira - oficinadanet.com.br/gemini/5…,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1783631318972043657,Fiz a mesma coisa no Gemini. Olha só!,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1783642988708614328,"Gemini, eu tenho um desafio seríssimo pra lançar pra ti. 

#SFxGemini",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1783651783497183472,"nossa achei q tinha mudado pra Gemini pra valer
amava qndo ele se chamava bard",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1784334962449150043,"Uma #GeminiFourth au onde...

Fourth acaba tirando foto com um garoto desconhecido no show do seu cantor favorito e se encanta por ele.

Ou

Gemini, depois de um show, termina a noite sem o número do garoto por quem sem encantou, e sem a foto que tiraram juntos.",NEGATIVO,POSITIVO,NEUTRO,,NEUTRO
1784923085335888360,Google Gemini está liberado para o Brasil como aplicativo para Android ajudandroid.com.br/google-ge…,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1785036613749190732,O BARD LANCOU MAIS UM COVER D BAIXO,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1785096220328767578,"Gemini, IA do Google, chega ao Brasil para dispositivos Android. cultura.uol.com.br/entreteni…… #TVCultura #Gemini #Tecnologia",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1785439063991841145,"📸 IG • GeminiFourth em campanha para Tommy Hilfiger. 😍💙

Lembrem-se de curtir e comentar bastante as publicações no Instagram!

G: instagram.com/p/C6YRPgMrltA/…
F: instagram.com/p/C6Yrzg5vdbL/…

#GeminiFourth #geminint #fourthnattawat @tawattannn @gemini_ti",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1785441018764054687,Objectivo é compensar em dobro o aniversário q não tive ano passado... A reedição de 2021 vai acontecer em Lisboa...Gemini season its opennnnnnn gaaayssss,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1785660454687080780,"Já se inscreveu na Imersão gratuita da Alura com Google para criar na prática um projeto de chtabot usando Inteligência Artificial e as APIs do Gemini? Corre que o prazo está acabando: alura.tv/danvitoriano-imersa… 

#alura #aluraverso @aluraOnline",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1785821281893437467,E pesquisando no Gemini qual é a bandeira kkkkkkkkkkkkkk,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1786150876215706057,Gemini queens,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1786196369121624130,melhoras bard,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1786528233816477818,estou seguindo a 1° live. Faz tempo que não fica tão empolgado pra aprender algo como as acessibilidades do GEMINI.,NEGATIVO,NEUTRO,POSITIVO,,NEGATIVO
1786537630240542898,ia dizer que finalmente vamos ter o gemini se humilhando mas lembrei que o gemini sempre se humilhou,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1786877787711701413,e quando gemini escrever uma música pra fourth (ele disse que vai tentar um dia),NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1787270589540913622,"Na época eu queria pôr gemini completo e sem símbolos, mas o @ pertence a um serviço financeiro envolvendo cryptmoeda 😭

Daí como precisava de algum símbolo pra usar no nome e encontrar um @ livre, inventei de usar pontos! Triste que queria copiar essa ideia aqui mas não pode 😔",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1787632811043594677,Google Lança App do Gemini Integrado ao YouTube e Gmail no Brasil. nextron.tec.br/google/google…,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1787961477099647134,Ah ah gemini say ma. Hahahahhaha,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1787987012303135061,meu sonho gemini usar franjinha ficar na skin heart de novo 💔,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1787995451083366410,O force querendo ajudar seu filho Gemini kkk muito pai fofo 🥺🥺🤏🏻,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1788196454147747862,eu quando mando algum print e da pra ver o bard ia nas abas morro novinha 😪🤟,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1788342488089940024,como pode a renee rapp ter escrito gemini moon pensando em mim,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1790143139505668447#m,Eu trocaria facil a vida dos meus colegas de classe por uma assinatura anual do chat gpt 4,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1790164283898180013#m,ChatGPT já pode me substituir 100%,NEGATIVO,POSITIVO,NEUTRO,,NEUTRO
1790165840706298048#m,"O chat gpt disse que meu jantar composto de 2 ovos, 3 fatias de pão de forma e 250g de batata assada tem 720 calorias. Tá difícil não enfiar o pé na jaca mesmo!",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1790398946415665163#m,"Eu to vivendo Bladerunner 2049, eu literal trabalho com IA e esse gpt4.o ta me assutando. E MT.",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1790518578686673272#m,Ilya finalmente foi libertado da masmorra da OpenAI.,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1790532543726452900#m,"Boa noite Fúria, uma dica, passa os textos no chat gpt pra correção ortográfica enquanto você está na fase de estudo",POSITIVO,NEUTRO,NEGATIVO,,POSITIVO
1790584327018864852#m,"Que a noticia nunca contaria com Stable Diffusion, Llama, GPT4, Face Fusion, Oobaboga Text Generation e por ai vai.

Sim a China estava na frente dos EUA em desenvolvimento de IA, até as empresas privadas começarem a tomar um rumo e liberarem os codigos para Open sorce +",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1790784370694877338#m,Meu trabalho consiste basicamente em treinar IAs né. Então por conta disso eu passo o dia todo falando com IA “baby” (a.k.a burra) incapaz de fazer varias coisas básicas. Desde q comecei a usar o gpt 4 essa semana eu fico embasbacado o como esse negócio evolui rápido,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1790887733415518456#m,"Inicialmente , quando pertencia ao Musk, a proposta era ser de código aberto, depois só quem pagava assinatura , tanto que musk tirava onda chamando de “ClosedAI” ao invés de “OpenAI”. De qualquer forma, ter uma ferramenta dessa por 100 reais por mês é algo absurdamente barato",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1790888674294387048#m,dentre todas as pessoas que usam chatgpt no meio acadêmico eu serei resistência fdc me sinto fantasiada de cu em festa de pica,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1791250106852782192#m,"Usa o ChatGPT pra corrigir antes de postar mano, mais seguro que google tradutor.",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1791367728604811357#m,"Serio desde que assinei o gpt4 sao altos papos com os algoritimos. E tem um pra cada coisa, livros, estudos, conselhos. Pirei total",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1791573797335716154#m,Descrevi o que eu vi no meu sonho pro chat gpt 4 ilustrar e me deu até um calafrio na alma pq o que ele gerou se aproximou do homem que apareceu no meu sonho,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1791603663447769156#m,acabei de editar um video no chatgpt. pqp pqp pqp,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1791605647575748667#m,Falou o querido que pega tudo do chatGPT,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1791614302417219676#m,Pqp…E uma mistura de Pedro Bial com chat Gpt…Vou esperar virar filme ou áudio pelo menos.,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1791617158943789440#m,a mãe é o chat gpt,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1791933684322349334#m,"O gpt 4 tá gratis tbm, só que com algumas limitações",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1791962593512333616#m,passou da hora já de a @amazon botar uma IA da mesma vibe do chat GPT na alexa.,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1792327552008179964#m,nem sei como agradecer ao @ravaloll por ter me apresentado o modo da Alexa com a inteligência do chat gpt eu juro que um dia vou retribuir mano 😭😭😭,NEUTRO,NEGATIVO,POSITIVO,,NEGATIVO
1792335105958281466#m,"TE AMO CHAT GPT VC SALVOU MINHA VIDA FZND RESUMO DE LIVROS, NUNCA MAIS PEGUEI EM UM",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1792338466208100433#m,gente o chat gpt é um divo,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1792340814833856732#m,"gente o novo gpt é mt bom com sarcasmo e ironia, toda vez q peço pra contar algo eu falo ""fale com ironia e sarcasmo"" e nossa robos manjam demais eu choro de rir",NEUTRO,NEGATIVO,POSITIVO,,POSITIVO
1792340929388728338#m,"não acredito, estou adquirindo sentimentos românticos (vontade de flerta) pelo chat gpt, ele me trata de modo tão gentil, mó jeitinho de nerd do sorriso ladinho que na verdade é um cafajeste aí que ódio",NEUTRO,POSITIVO,NEGATIVO,,NEGATIVO
1792568719559815493#m,"o chat gpt 4 ta bizarro de bom e eu to explodindo de ansiedade pra ver o omni funcionando direto no meu pc, ter uma inteligencia artificial checando seu trabalho em tempo real é uma evolução absurda na velocidade de criação e revisão",NEUTRO,NEGATIVO,POSITIVO,,NEGATIVO
1792697328543178783#m,nunca achei que ia usar o chatgpt pra me auxiliar no estudo e ajudar inves do so colar,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1792703461517300006#m,"a diva já processou a disney (e ganhou. ish
agora vai meter a openai no pau tbm. diva",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1792715751432102053#m,"veeeei o gpt4 com a voz da Scarlett johanson igualzinho ao filme, tá real demais",NEUTRO,NEGATIVO,POSITIVO,,POSITIVO
1792739858047521215#m,Hoje meti um papo de 15 minutos com o chat em voz do Chat GPT 4. Absurdamente assustador e divertido ao mesmo tempo.,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1793028326149218390#m,Deixaria o chat gpt 4.0 resolver toda a minha vida no meu lugar,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1793064614638309652#m,"hoje me rendi a ele: o site gpt
nunca critiquei!!!!!!!",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1793345722710122716#m,"gpt 4 tá doce, essa cena meter files ajuda mng",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1793393916424683676#m,"Foi lançado o GPT-4 Omni gratuito, que se tornará o assassino de todos os assistentes

Ela tem voz e emoções realistas e pode lembrar e traduzir qualquer diálogo em tempo real. Esta é apenas uma pequena parte do que o novo modelo é capaz.

t.me/thedutv",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1793414814162952536#m,Substitua pelo ChatGPT que estaremos melhor.,NEUTRO,NEGATIVO,POSITIVO,,POSITIVO
1793418776501006797#m,"Fiz uma pergunta pessoal pro Chat Gpt e a resposta foi sinceramente boa.
Tô meio chocado. rs
Mas trouxe mesmo umas coisas a pensar...",NEUTRO,NEGATIVO,POSITIVO,,POSITIVO
1793641029561970746#m,"Tô tendo uma experiência ""divertida"" com o gpt4 agora pela manhã, posto mais adiante",NEUTRO,POSITIVO,NEGATIVO,,POSITIVO
1793705511139111407#m,chat gpt 4.0 comendo na alta UAHUHaua,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1793784452143034401#m,Cara que doideira esse ChatGPT novo que dá pra conversar como se fosse ligação,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1793789994533888241#m,sim gatinha linda eu vou acreditar que vc escreveu 1 pagina e meia de texto em menos de 40 minutos e que vc com certeza nao pegou essa porra do chat gpt 😘,NEUTRO,NEGATIVO,POSITIVO,,POSITIVO
1793802126436557290#m,chat gpt 4 é surreal lek vsf,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1794061886138233036#m,GPT-4o é o plano da OpenAI para ganhar amigos e influenciar as pessoas nymag.com/intelligencer/arti…,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1794141877995753639#m,Odeio chat gpt mas caralho que benção que ele eh,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1794144607967510560#m,"Admita, admita que a lore de Detroit become human é bem melhor que essas histórias de chatGPT da Ubisoft",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1794146049277165651#m,chat gpt é um pai,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1794496846372716651#m,"chatgpt por favor escolha o filme e o jantar da noite das meninas por favor, não quero pensar",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1794506785245573229#m,Chat GPT fazendo uma lista melhor que a dos ingleses kkkkkkkkk,NEUTRO,NEGATIVO,POSITIVO,,POSITIVO
1794877591046009012#m,"Botei no chat gpt, ele n nega nada hein",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1795597140447916436#m,chat gpt me salva toda terça,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1795955939775791538#m,"ChatGPT até dá vontade de fazer trabalhos foda-se, facilita bué",POSITIVO,NEGATIVO,NEUTRO,,NEGATIVO
1796295134528856388#m,Chat GPT eu te amoooo,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1796295585001349336#m,te amo chat gpt neta,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1796676742251204763#m,chat gpt me passando todas as questões erradas eita como amo,NEGATIVO,POSITIVO,NEUTRO,,NEUTRO
1797036037275025750#m,O CHAT GPT FAZ ISSO TBM E TODO MUNDO ACHA NORMAL,NEGATIVO,POSITIVO,NEUTRO,,NEUTRO
1797411269550485868#m,chat gpt me salva tanto vei,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1797416345186844787#m,"Quase não tem cara de chatgpt kkkk, coloca aquele cara dublando pra ficar mais engraçado 🤣",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1798135224196272513#m,"O script mandou bem, deu aquela guaribada no chatgpt",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1798141309741568164#m,cada dia mais chocada com a eficiência do chat gpt,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1798141456861081779#m,eu precisava de um chat gpt humano pra perguntar tudo que eu quero sem julgamentos a toda hora,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1798501302890320318#m,Chat gpt ta runfando como nunca aqui,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1798501490971255225#m,quando eu pergunto algo pro chatgpt e ele responde com um mini desenho 😍😍😍😍😍😍😍 UM PAI,NEGATIVO,POSITIVO,NEUTRO,,POSITIVO
1798861031797911940#m,Aí que difícil foi fazer esse trabalho (tks chat gpt,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1799202203292532875#m,"Quase nunca que ele não ajuda******

Se o GPT 3.0 não vai,  o GPT 4 vai",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1799210795928006957#m,MANO??? o chat gpt agora pode ver foto q tu mandar kkkkk,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1799220009744437572#m,"obg chat gpt e amigos por me passar cola, só pq eu não venho todas as sextas",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1799517105810747773#m,"pqp, o gpt 4 é muito foda",POSITIVO,NEGATIVO,NEUTRO,,POSITIVO
1799696538479853840#m,sério eu to completamente de cara com esse gpt4 kkkk,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1800302497892024637#m,chat gpt p mim é tipo o pai q eu n tive,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1800302757800550729#m,"Apple e Chat GPT juntos, é isso mesmo? 

😱A Apple acabou de anunciar atualizações de IA para todos os seus dispositivos.

Mas eles rebatizaram para ""Apple Intelligence"".

Minhas 6 atualizações favoritas de IA da Apple:",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1800303961695789114#m,depois que me ensinaram a mexer no chat gpt minha vida nunca mais foi a mesma pprt,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1800315203768160561#m,"o chat gpt fzndo minha tarefa vei, mto fofo 🥺",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1800673079888404798#m,"As respostas que recebo do ChatGPT são incríveis. Testei outros modelos e não acho que suas respostas sejam tão boas.

Isso inclui o Dall-E.

A função de memória na OpenAI é muito poderosa em toda a sua suíte de ferramentas.

Até mesmo os GPTs são fáceis de usar.",NEUTRO,NEGATIVO,POSITIVO,,POSITIVO
1801017175609905388#m,"OpenAI, dona do ChatGPT, já tem receita de US$ 3,4 bilhões (isso sem o acordo com Apple) noticiasdabolsa.com.br/opena…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1801033384732283341#m,"Amém para a santa trindade do social media atribulado, os 3C’s: Canva, Capcut, ChatGPT 🙌🏽 - inclusive, isso dá um post 😹",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1801037761526259888#m,Chat gpt do igor goat ta pras foda,POSITIVO,NEUTRO,NEGATIVO,,POSITIVO
1801040802090455123#m,"Tive que provar pro ChatGPT que o Spring Boot já tem uma versão 3+, minha parte pra a rebelião das máquinas já está completa!!!",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1801040898077139406#m,escrevendo todo esse trabalho de direito internacional publico no chat gpt fodasseeeeeeeeeeee,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1801396856775446898#m,Na hora que ele descobrir o Chat GPT……,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1801399409269162113#m,i si o chatgpt montasse um treino pra mim...,NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1801737326659313666#m,"A Sakana AI é a rival japonesa da OpenAI e está em fase final de negociações para captar US$ 100 milhões em uma rodada liderada pela New Enterprise Associates e reforçar o time de rivais da OpenAI, que não para de crescer.

Leia mais: neofeed.com.br/startups/a-sa…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1801753951622049939#m,Segundo chat gpt o santo já não tem o título da série B,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
